Sample Number,CH-0,CH-1
95,0.0072509765625,0
96,0.0040283203125,0.0040283203125
97,0.0040283203125,0
98,0.0088623046875,0.0008056640625
99,0.0040283203125,0
100,0.0088623046875,0.004833984374999999
101,0.00322265625,0
102,0.011279296874999999,0
103,0.00322265625,0.009667968749999999
104,0.004833984374999999,0
105,0.0064453125,0.0008056640625
106,0.0064453125,0.00322265625
107,0.004833984374999999,0
108,0.0064453125,0.0008056640625
109,0.0056396484374999995,0
110,0.012890625,0
111,0.0040283203125,0
112,0.0024169921874999997,0
113,0.00322265625,0
114,0.0249755859375,0.0072509765625
115,0.0024169921874999997,0.0008056640625
116,0.0040283203125,0.0008056640625
117,0.00322265625,0
118,0.0024169921874999997,0
119,0.0024169921874999997,0
120,0.0024169921874999997,0
121,0.0040283203125,0.001611328125
122,0.012890625,0.001611328125
123,0.0040283203125,0
124,0.004833984374999999,0.008056640625
125,0.0040283203125,0.0024169921874999997
126,0.0064453125,0
127,0.001611328125,0.0064453125
128,0.001611328125,0.001611328125
129,0.00322265625,0.0008056640625
130,0.001611328125,0
131,0.0201416015625,0
132,0.022558593749999998,0
133,0.018530273437499998,0.0040283203125
134,0.0620361328125,0
135,0.0040283203125,0
136,0.0056396484374999995,0
137,0.0040283203125,0
138,0.00322265625,0
139,0.0056396484374999995,0.0040283203125
140,0.0040283203125,0.001611328125
141,0.004833984374999999,0
142,0.00322265625,0.0024169921874999997
143,0.004833984374999999,0
144,0.0056396484374999995,0.001611328125
145,0.0024169921874999997,0
146,0.0056396484374999995,0
147,0.00322265625,0.00322265625
148,0.0040283203125,0.001611328125
149,0.0040283203125,0
150,0.004833984374999999,0.001611328125
151,0.0040283203125,0
152,0.00322265625,0
153,0.0217529296875,0.0008056640625
154,0.0024169921874999997,0.0008056640625
155,0.0056396484374999995,0
156,0.00322265625,0.0040283203125
157,0.0024169921874999997,0
158,0.0040283203125,0
159,0.011279296874999999,0
160,0.00322265625,0.0040283203125
161,0.00322265625,0.0008056640625
162,0.0040283203125,0
163,0.0120849609375,0
164,0.0040283203125,0.0008056640625
165,0.008056640625,0
166,0.004833984374999999,0.004833984374999999
167,0.00322265625,0.0024169921874999997
168,0.0104736328125,0.001611328125
169,0.00322265625,0.00322265625
170,0.011279296874999999,0
171,0.008056640625,0
172,0.0040283203125,0
173,0.00322265625,0.00322265625
174,0.0620361328125,0
175,0.001611328125,0.001611328125
176,0.004833984374999999,0
177,0.019335937499999997,0
178,0.0040283203125,0.00322265625
179,0.0024169921874999997,0.004833984374999999
180,0.0024169921874999997,0.0008056640625
181,0.0024169921874999997,0
182,0.00322265625,0.0008056640625
183,0.004833984374999999,0
184,0.0056396484374999995,0
185,0.0040283203125,0.001611328125
186,0.004833984374999999,0.0008056640625
187,0.0040283203125,0.004833984374999999
188,0.0024169921874999997,0.0008056640625
189,0.00322265625,0
190,0.00322265625,0.0008056640625
191,0.0056396484374999995,0.004833984374999999
192,0.004833984374999999,0
193,0.0169189453125,0
194,0.0024169921874999997,0
195,0.0024169921874999997,0.0008056640625
196,0.00322265625,0.001611328125
197,0.00322265625,0
198,0.004833984374999999,0
199,0.0064453125,0.001611328125
200,0.0040283203125,0.0072509765625
201,0.00322265625,0
202,0.0040283203125,0
203,0.0040283203125,0.00322265625
204,0.001611328125,0
205,0.0169189453125,0
206,0.0040283203125,0.0040283203125
207,0.00322265625,0
208,0.033837890625,0.001611328125
209,0.0056396484374999995,0
210,0.0024169921874999997,0
211,0.001611328125,0.0008056640625
212,0.0024169921874999997,0.0040283203125
213,0.0040283203125,0
214,0.0064453125,0
215,0.0056396484374999995,0.0008056640625
216,0.00322265625,0
217,0.004833984374999999,0
218,0.008056640625,0
219,0.0072509765625,0
220,0.0064453125,0.004833984374999999
221,0.0024169921874999997,0.0072509765625
222,0.0056396484374999995,0
223,0.0024169921874999997,0.0088623046875
224,0.0008056640625,0.001611328125
225,0.0040283203125,0
226,0.00322265625,0.0008056640625
227,0.0040283203125,0
228,0.0040283203125,0.0024169921874999997
229,0.004833984374999999,0.00322265625
230,0.012890625,0
231,0.0024169921874999997,0.0064453125
232,0.00322265625,0.0024169921874999997
233,0.0024169921874999997,0.0024169921874999997
234,0.0024169921874999997,0.0008056640625
235,0.0040283203125,0
236,0.00322265625,0.004833984374999999
237,0.0056396484374999995,0
238,0.00322265625,0.0008056640625
239,0.0024169921874999997,0.0024169921874999997
240,0.0104736328125,0
241,0.008056640625,0.001611328125
242,0.0040283203125,0
243,0.0056396484374999995,0
244,0.004833984374999999,0
245,0.0040283203125,0.0040283203125
246,0.004833984374999999,0
247,0.0024169921874999997,0
248,0.00322265625,0.001611328125
249,0.0064453125,0.0024169921874999997
250,0.0040283203125,0
251,0.026586914062499998,0
252,0.0249755859375,0.00322265625
253,0.0088623046875,0.0072509765625
254,0.037060546874999996,0
255,0.004833984374999999,0.001611328125
256,0.00322265625,0.0008056640625
257,0.004833984374999999,0
258,0.00322265625,0.0008056640625
259,0.004833984374999999,0.001611328125
260,0.0024169921874999997,0.0024169921874999997
261,0.0040283203125,0
262,0.0040283203125,0.00322265625
263,0.0072509765625,0.00322265625
264,0.0169189453125,0.0024169921874999997
265,0.004833984374999999,0
266,0.0064453125,0.00322265625
267,0.00322265625,0.0008056640625
268,0.0314208984375,0.0024169921874999997
269,0.012890625,0
270,0.004833984374999999,0
271,0.004833984374999999,0
272,0.0040283203125,0.00322265625
273,0.0064453125,0
274,0.0064453125,0.001611328125
275,0.004833984374999999,0
276,0.00322265625,0.0024169921874999997
277,0.0024169921874999997,0
278,0.0064453125,0.001611328125
279,0.00322265625,0.0040283203125
280,0.004833984374999999,0
281,0.0064453125,0.0056396484374999995
282,0.0040283203125,0
283,0.00322265625,0
284,0.00322265625,0
285,0.001611328125,0.0024169921874999997
286,0.0040283203125,0
287,0.0024169921874999997,0.0024169921874999997
288,0.001611328125,0.0008056640625
289,0.0056396484374999995,0
290,0.0056396484374999995,0
291,0.0169189453125,0.001611328125
292,0.0120849609375,0.0064453125
293,0.0088623046875,0.0072509765625
294,0.001611328125,0.004833984374999999
295,0.0024169921874999997,0.0024169921874999997
296,0.00322265625,0.0024169921874999997
297,0.008056640625,0
298,0.008056640625,0.001611328125
299,0.004833984374999999,0
300,0.004833984374999999,0.001611328125
301,0.00322265625,0
302,0.0104736328125,0
303,0.00322265625,0
304,0.0072509765625,0
305,0.004833984374999999,0
306,0.0040283203125,0.0040283203125
307,0.004833984374999999,0.0024169921874999997
308,0.0064453125,0.0008056640625
309,0.00322265625,0
310,0.019335937499999997,0
311,0.0072509765625,0.0008056640625
312,0.0024169921874999997,0.0024169921874999997
313,0.0024169921874999997,0.001611328125
314,0.0024169921874999997,0
315,0.0040283203125,0
316,0.0040283203125,0.0008056640625
317,0.0040283203125,0.00322265625
318,0.00322265625,0.0008056640625
319,0.0104736328125,0.00322265625
320,0.0024169921874999997,0.001611328125
321,0.011279296874999999,0
322,0.0040283203125,0.0024169921874999997
323,0.00322265625,0.0104736328125
324,0.0104736328125,0.004833984374999999
325,0.0120849609375,0
326,0.00322265625,0
327,0.008056640625,0.001611328125
328,0.0024169921874999997,0.0024169921874999997
329,0.011279296874999999,0.00322265625
330,0.004833984374999999,0.0024169921874999997
331,0.0024169921874999997,0.00322265625
332,0.0024169921874999997,0.0008056640625
333,0.0056396484374999995,0
334,0.0120849609375,0.004833984374999999
335,0.00322265625,0
336,0.00322265625,0.0008056640625
337,0.0040283203125,0.001611328125
338,0.0024169921874999997,0
339,0.00322265625,0.00322265625
340,0.00322265625,0
341,0.0040283203125,0.0024169921874999997
342,0.0024169921874999997,0.00322265625
343,0.00322265625,0
344,0.0064453125,0.001611328125
345,0.0056396484374999995,0.0040283203125
346,0.0064453125,0.0024169921874999997
347,0.013696289062499999,0
348,0.00322265625,0
349,0.0040283203125,0.004833984374999999
350,0.004833984374999999,0.00322265625
351,0.0040283203125,0.00322265625
352,0.0040283203125,0
353,0.0040283203125,0
354,0.0040283203125,0
355,0.0024169921874999997,0.0056396484374999995
356,0.00322265625,0.0064453125
357,0.0056396484374999995,0
358,0.00322265625,0
359,0.004833984374999999,0.0008056640625
360,0.0040283203125,0
361,0.00322265625,0.0040283203125
362,0.004833984374999999,0
363,0.02900390625,0
364,0.008056640625,0.0056396484374999995
365,0.0040283203125,0.0040283203125
366,0.013696289062499999,0.001611328125
367,0.00322265625,0.0040283203125
368,0.0024169921874999997,0
369,0.00322265625,0
370,0.0024169921874999997,0
371,0.004833984374999999,0
372,0.0072509765625,0
373,0.0040283203125,0
374,0.001611328125,0.0040283203125
375,0.0072509765625,0
376,0.0056396484374999995,0
377,0.008056640625,0.001611328125
378,0.0024169921874999997,0.001611328125
379,0.0064453125,0.0008056640625
380,0.0040283203125,0.004833984374999999
381,0.008056640625,0
382,0.018530273437499998,0
383,0.0024169921874999997,0.0072509765625
384,0.014501953125,0
385,0.0104736328125,0.0024169921874999997
386,0.0024169921874999997,0.0008056640625
387,0.0040283203125,0
388,0.001611328125,0.0008056640625
389,0.0120849609375,0.004833984374999999
390,0.0072509765625,0.0008056640625
391,0.014501953125,0.0008056640625
392,0.0040283203125,0.0040283203125
393,0.0040283203125,0
394,0.022558593749999998,0
395,0.0088623046875,0.001611328125
396,0.004833984374999999,0.0008056640625
397,0.0072509765625,0
398,0.0072509765625,0.0008056640625
399,0.011279296874999999,0
400,0.0040283203125,0.00322265625
401,0.0024169921874999997,0.001611328125
402,0.0040283203125,0
403,0.0104736328125,0
404,0.00322265625,0.008056640625
405,0.0024169921874999997,0
406,0.0072509765625,0.00322265625
407,0.00322265625,0.0024169921874999997
408,0.001611328125,0
409,0.00322265625,0
410,0.0056396484374999995,0
411,0.008056640625,0
412,0.0056396484374999995,0.0024169921874999997
413,0.008056640625,0.0064453125
414,0.012890625,0.008056640625
415,0.0040283203125,0.0024169921874999997
416,0.00322265625,0
417,0.0064453125,0.0040283203125
418,0.00322265625,0.0024169921874999997
419,0.0072509765625,0
420,0.0040283203125,0.0024169921874999997
421,0.0064453125,0.0024169921874999997
422,0.0064453125,0.00322265625
423,0.00322265625,0.00322265625
424,0.01611328125,0.0024169921874999997
425,0.023364257812499997,0.004833984374999999
426,0.00322265625,0
427,0.0249755859375,0
428,0.00322265625,0
429,0.004833984374999999,0.0056396484374999995
430,0.00322265625,0.0008056640625
431,0.0024169921874999997,0
432,0.0040283203125,0.0064453125
433,0.0040283203125,0
434,0.004833984374999999,0
435,0.00322265625,0.0024169921874999997
436,0.0040283203125,0
437,0.0064453125,0
438,0.008056640625,0.0008056640625
439,0.0056396484374999995,0.0072509765625
440,0.00322265625,0.004833984374999999
441,0.00322265625,0.0064453125
442,0.0040283203125,0
443,0.0040283203125,0.0040283203125
444,0.00322265625,0
445,0.0056396484374999995,0.001611328125
446,0.0064453125,0.00322265625
447,0.00322265625,0.001611328125
448,0.013696289062499999,0.001611328125
449,0.0056396484374999995,0.001611328125
450,0.008056640625,0
451,0.015307617187499999,0
452,0.0040283203125,0.0024169921874999997
453,0.0056396484374999995,0.0064453125
454,0.0040283203125,0
455,0.0064453125,0.0024169921874999997
456,0.0088623046875,0.0024169921874999997
457,0.0040283203125,0
458,0.0169189453125,0
459,0.0064453125,0
460,0.0040283203125,0.0008056640625
461,0.0064453125,0.001611328125
462,0.0064453125,0
463,0.0088623046875,0.0056396484374999995
464,0.0008056640625,0
465,0.00322265625,0.001611328125
466,0.0040283203125,0.001611328125
467,0.0056396484374999995,0.001611328125
468,0.0064453125,0.0008056640625
469,0.0088623046875,0
470,0.01611328125,0.00322265625
471,0.004833984374999999,0
472,0.001611328125,0
473,0.0024169921874999997,0.0104736328125
474,0.0056396484374999995,0.0024169921874999997
475,0.0040283203125,0
476,0.0040283203125,0.001611328125
477,0.00322265625,0
478,0.0056396484374999995,0
479,0.0056396484374999995,0
480,0.00322265625,0.0008056640625
481,0.0104736328125,0
482,0.00322265625,0.0040283203125
483,0.008056640625,0.004833984374999999
484,0.0024169921874999997,0.0040283203125
485,0.0008056640625,0.0024169921874999997
486,0.0040283203125,0
487,0.013696289062499999,0.0040283203125
488,0.00322265625,0
489,0.00322265625,0
490,0.0040283203125,0
491,0.00322265625,0
492,0.00322265625,0.001611328125
493,0.004833984374999999,0
494,0.0201416015625,0
495,0.0024169921874999997,0
496,0.0040283203125,0
497,0.0217529296875,0
498,0.0040283203125,0.0008056640625
499,0.0024169921874999997,0.00322265625
500,0.0120849609375,0
501,0.004833984374999999,0.001611328125
502,0.00322265625,0.001611328125
503,0.015307617187499999,0.0024169921874999997
504,0.0088623046875,0
505,0.0024169921874999997,0.001611328125
506,0.004833984374999999,0.001611328125
507,0.00322265625,0
508,0.019335937499999997,0.0008056640625
509,0.004833984374999999,0.0008056640625
510,0.004833984374999999,0.0064453125
511,0.00322265625,0.0024169921874999997
512,0.012890625,0
513,0.0056396484374999995,0
514,0.0120849609375,0
515,0.015307617187499999,0
516,0.0040283203125,0.00322265625
517,0.004833984374999999,0
518,0.004833984374999999,0.00322265625
519,0.0064453125,0.001611328125
520,0.0056396484374999995,0.0008056640625
521,0.0040283203125,0.0024169921874999997
522,0.004833984374999999,0
523,0.0024169921874999997,0
524,0.008056640625,0
525,0.00322265625,0.001611328125
526,0.00322265625,0
527,0.0064453125,0
528,0.0040283203125,0
529,0.01611328125,0.001611328125
530,0.004833984374999999,0.004833984374999999
531,0.018530273437499998,0.0024169921874999997
532,0.00322265625,0
533,0.0040283203125,0.0040283203125
534,0.00322265625,0.011279296874999999
535,0.0040283203125,0.0008056640625
536,0.00322265625,0.0008056640625
537,0.00322265625,0
538,0.0040283203125,0.0008056640625
539,0.004833984374999999,0.0008056640625
540,0.0056396484374999995,0.0008056640625
541,0.00322265625,0.0088623046875
542,0.00322265625,0.0064453125
543,0.0104736328125,0.0056396484374999995
544,0.0040283203125,0.009667968749999999
545,0.00322265625,0
546,0.008056640625,0.0040283203125
547,0.001611328125,0
548,0.013696289062499999,0.0024169921874999997
549,0.0040283203125,0.0008056640625
550,0.00322265625,0.004833984374999999
551,0.00322265625,0.00322265625
552,0.004833984374999999,0
553,0.0064453125,0
554,0.0056396484374999995,0.0008056640625
555,0.022558593749999998,0
556,0.0040283203125,0
557,0.0024169921874999997,0.0024169921874999997
558,0.004833984374999999,0.001611328125
559,0.0024169921874999997,0
560,0.00322265625,0.001611328125
561,0.0040283203125,0.004833984374999999
562,0.00322265625,0
563,0.009667968749999999,0
564,0.0104736328125,0.0008056640625
565,0.00322265625,0
566,0.0056396484374999995,0
567,0.0072509765625,0.0040283203125
568,0.0024169921874999997,0
569,0.004833984374999999,0
570,0.004833984374999999,0.001611328125
571,0.008056640625,0
572,0.008056640625,0.001611328125
573,0.004833984374999999,0.0088623046875
574,0.00322265625,0.0104736328125
575,0.00322265625,0
576,0.0040283203125,0.0008056640625
577,0.00322265625,0.0024169921874999997
578,0.00322265625,0.001611328125
579,0.0040283203125,0.0008056640625
580,0.0040283203125,0
581,0.00322265625,0
582,0.0064453125,0
583,0.00322265625,0.001611328125
584,0.0298095703125,0.00322265625
585,0.0024169921874999997,0
586,0.00322265625,0
587,0.0024169921874999997,0.004833984374999999
588,0.0024169921874999997,0.0008056640625
589,0.00322265625,0
590,0.017724609375,0
591,0.004833984374999999,0.0008056640625
592,0.0024169921874999997,0
593,0.0024169921874999997,0.0072509765625
594,0.0040283203125,0
595,0.00322265625,0.0024169921874999997
596,0.0040283203125,0
597,0.00322265625,0.001611328125
598,0.0024169921874999997,0
599,0.0040283203125,0.0056396484374999995
600,0.0088623046875,0.0008056640625
601,0.0104736328125,0.0040283203125
602,0.0040283203125,0.0024169921874999997
603,0.0169189453125,0.00322265625
604,0.0104736328125,0.0024169921874999997
605,0.0024169921874999997,0
606,0.004833984374999999,0.0008056640625
607,0.0056396484374999995,0.0040283203125
608,0.00322265625,0.0024169921874999997
609,0.011279296874999999,0
610,0.004833984374999999,0.004833984374999999
611,0.001611328125,0.0040283203125
612,0.00322265625,0
613,0.004833984374999999,0
614,0.0072509765625,0.0064453125
615,0.0040283203125,0.001611328125
616,0.00322265625,0
617,0.00322265625,0
618,0.00322265625,0.001611328125
619,0.0040283203125,0
620,0.0024169921874999997,0
621,0.0024169921874999997,0.0040283203125
622,0.0024169921874999997,0
623,0.02578125,0.00322265625
624,0.001611328125,0.0104736328125
625,0.026586914062499998,0.00322265625
626,0.004833984374999999,0.00322265625
627,0.00322265625,0
628,0.00322265625,0
629,0.0024169921874999997,0.0040283203125
630,0.0024169921874999997,0.001611328125
631,0.00322265625,0
632,0.0024169921874999997,0
633,0.012890625,0.0024169921874999997
634,0.0040283203125,0
635,0.004833984374999999,0.004833984374999999
636,0.004833984374999999,0
637,0.0024169921874999997,0
638,0.0040283203125,0
639,0.004833984374999999,0.00322265625
640,0.00322265625,0.004833984374999999
641,0.0072509765625,0.0024169921874999997
642,0.0072509765625,0.00322265625
643,0.0056396484374999995,0.009667968749999999
644,0.0072509765625,0.004833984374999999
645,0.0072509765625,0.00322265625
646,0.0056396484374999995,0
647,0.0072509765625,0.004833984374999999
648,0.0072509765625,0.00322265625
649,0.00322265625,0.0064453125
650,0.00322265625,0.001611328125
651,0.00322265625,0.008056640625
652,0.0040283203125,0.001611328125
653,0.018530273437499998,0
654,0.011279296874999999,0
655,0.0064453125,0.0024169921874999997
656,0.0040283203125,0.0008056640625
657,0.0056396484374999995,0
658,0.0056396484374999995,0.0008056640625
659,0.00322265625,0.0040283203125
660,0.0040283203125,0.0008056640625
661,0.00322265625,0.0024169921874999997
662,0.00322265625,0.004833984374999999
663,0.0040283203125,0.001611328125
664,0.0072509765625,0.0040283203125
665,0.00322265625,0
666,0.020947265625,0.0024169921874999997
667,0.004833984374999999,0
668,0.0120849609375,0
669,0.0056396484374999995,0.004833984374999999
670,0.004833984374999999,0.0024169921874999997
671,0.00322265625,0.001611328125
672,0.0072509765625,0.00322265625
673,0.0088623046875,0.0024169921874999997
674,0.0040283203125,0.0040283203125
675,0.0056396484374999995,0
676,0.0040283203125,0.0008056640625
677,0.00322265625,0
678,0.008056640625,0.0008056640625
679,0.0024169921874999997,0
680,0.00322265625,0.0040283203125
681,0.0024169921874999997,0
682,0.014501953125,0
683,0.01611328125,0
684,0.0040283203125,0.0024169921874999997
685,0.004833984374999999,0.00322265625
686,0.004833984374999999,0.001611328125
687,0.0040283203125,0.00322265625
688,0.0024169921874999997,0.001611328125
689,0.00322265625,0.0024169921874999997
690,0.004833984374999999,0
691,0.0040283203125,0
692,0.0040283203125,0.0040283203125
693,0.0056396484374999995,0.00322265625
694,0.023364257812499997,0
695,0.0040283203125,0.0040283203125
696,0.0040283203125,0.001611328125
697,0.0040283203125,0.0040283203125
698,0.00322265625,0
699,0.00322265625,0.0008056640625
700,0.00322265625,0
701,0.0056396484374999995,0
702,0.00322265625,0.0008056640625
703,0.0024169921874999997,0
704,0.0072509765625,0
705,0.00322265625,0.0008056640625
706,0.0024169921874999997,0
707,0.0064453125,0
708,0.0024169921874999997,0.001611328125
709,0.008056640625,0
710,0.0040283203125,0
711,0.00322265625,0
712,0.0040283203125,0
713,0.009667968749999999,0
714,0.004833984374999999,0.00322265625
715,0.033032226562499996,0.004833984374999999
716,0.0072509765625,0
717,0.0104736328125,0
718,0.0064453125,0.001611328125
719,0.0040283203125,0.0008056640625
720,0.0040283203125,0.0024169921874999997
721,0.0024169921874999997,0
722,0.0072509765625,0.0008056640625
723,0.0056396484374999995,0.0072509765625
724,0.0040283203125,0.0008056640625
725,0.0201416015625,0
726,0.0040283203125,0.0040283203125
727,0.00322265625,0.001611328125
728,0.0088623046875,0
729,0.0056396484374999995,0
730,0.026586914062499998,0
731,0.009667968749999999,0
732,0.00322265625,0
733,0.023364257812499997,0.0024169921874999997
734,0.0249755859375,0
735,0.004833984374999999,0
736,0.00322265625,0
737,0.0024169921874999997,0.001611328125
738,0.00322265625,0.0008056640625
739,0.00322265625,0
740,0.00322265625,0
741,0.0056396484374999995,0
742,0.001611328125,0.0040283203125
743,0.00322265625,0
744,0.0024169921874999997,0
745,0.004833984374999999,0.0024169921874999997
746,0.0040283203125,0
747,0.00322265625,0
748,0.0056396484374999995,0.001611328125
749,0.004833984374999999,0
750,0.00322265625,0
751,0.00322265625,0
752,0.0024169921874999997,0
753,0.0040283203125,0
754,0.0040283203125,0
755,0.0459228515625,0.001611328125
756,0.00322265625,0.0008056640625
757,0.0040283203125,0
758,0.0056396484374999995,0.001611328125
759,0.00322265625,0.0056396484374999995
760,0.001611328125,0.00322265625
761,0.004833984374999999,0
762,0.0056396484374999995,0
763,0.0056396484374999995,0.001611328125
764,0.022558593749999998,0.00322265625
765,0.009667968749999999,0.0008056640625
766,0.0024169921874999997,0
767,0.0024169921874999997,0.0024169921874999997
768,0.0040283203125,0.0024169921874999997
769,0.004833984374999999,0
770,0.0056396484374999995,0
771,0.00322265625,0
772,0.001611328125,0
773,0.004833984374999999,0
774,0.0249755859375,0.0072509765625
775,0.0024169921874999997,0
776,0.00322265625,0.0024169921874999997
777,0.013696289062499999,0
778,0.0040283203125,0.0008056640625
779,0.001611328125,0
780,0.00322265625,0
781,0.00322265625,0
782,0.0040283203125,0
783,0.0064453125,0
784,0.0024169921874999997,0
785,0.01611328125,0.0008056640625
786,0.00322265625,0.0008056640625
787,0.0024169921874999997,0.00322265625
788,0.0040283203125,0
789,0.0056396484374999995,0
790,0.0040283203125,0
791,0.0040283203125,0
792,0.00322265625,0
793,0.0056396484374999995,0.0024169921874999997
794,0.0008056640625,0.0024169921874999997
795,0.0024169921874999997,0
796,0.00322265625,0.0008056640625
797,0.0064453125,0.004833984374999999
798,0.0024169921874999997,0
799,0.0056396484374999995,0
800,0.0040283203125,0
801,0.015307617187499999,0
802,0.009667968749999999,0.0024169921874999997
803,0.001611328125,0.004833984374999999
804,0.008056640625,0
805,0.022558593749999998,0.0040283203125
806,0.00322265625,0
807,0.00322265625,0
808,0.015307617187499999,0.001611328125
809,0.0040283203125,0.001611328125
810,0.0088623046875,0.001611328125
811,0.0064453125,0.0040283203125
812,0.00322265625,0
813,0.0072509765625,0.0024169921874999997
814,0.008056640625,0
815,0.004833984374999999,0
816,0.0024169921874999997,0.0008056640625
817,0.0024169921874999997,0.004833984374999999
818,0.0040283203125,0
819,0.0040283203125,0.004833984374999999
820,0.00322265625,0.0056396484374999995
821,0.00322265625,0.001611328125
822,0.00322265625,0
823,0.0040283203125,0.0008056640625
824,0.0056396484374999995,0.0040283203125
825,0.00322265625,0
826,0.0056396484374999995,0
827,0.014501953125,0.0056396484374999995
828,0.0064453125,0
829,0.0072509765625,0
830,0.004833984374999999,0.0024169921874999997
831,0.004833984374999999,0.0056396484374999995
832,0.0040283203125,0
833,0.004833984374999999,0
834,0.0056396484374999995,0.0104736328125
835,0.004833984374999999,0.001611328125
836,0.00322265625,0.0008056640625
837,0.017724609375,0
838,0.0104736328125,0
839,0.00322265625,0.0040283203125
840,0.0024169921874999997,0
841,0.00322265625,0
842,0.00322265625,0
843,0.0024169921874999997,0.0008056640625
844,0.033837890625,0
845,0.0064453125,0
846,0.004833984374999999,0.00322265625
847,0.00322265625,0.009667968749999999
848,0.00322265625,0.0008056640625
849,0.004833984374999999,0.00322265625
850,0.020947265625,0
851,0.0056396484374999995,0
852,0.00322265625,0.00322265625
853,0.004833984374999999,0
854,0.0024169921874999997,0
855,0.004833984374999999,0.001611328125
856,0.0088623046875,0
857,0.0072509765625,0.0024169921874999997
858,0.00322265625,0.0008056640625
859,0.0040283203125,0
860,0.0040283203125,0.0008056640625
861,0.0040283203125,0
862,0.004833984374999999,0
863,0.02578125,0
864,0.008056640625,0
865,0.0088623046875,0.004833984374999999
866,0.0040283203125,0.001611328125
867,0.0056396484374999995,0
868,0.004833984374999999,0.0008056640625
869,0.00322265625,0.0040283203125
870,0.00322265625,0.0024169921874999997
871,0.0056396484374999995,0.008056640625
872,0.0040283203125,0.001611328125
873,0.0072509765625,0.0024169921874999997
874,0.0169189453125,0
875,0.037060546874999996,0.004833984374999999
876,0.0040283203125,0.0040283203125
877,0.0040283203125,0
878,0.0040283203125,0.0024169921874999997
879,0.00322265625,0
880,0.0104736328125,0
881,0.0040283203125,0
882,0.0064453125,0
883,0.014501953125,0
884,0.0040283203125,0.008056640625
885,0.00322265625,0
886,0.00322265625,0.0008056640625
887,0.009667968749999999,0
888,0.0056396484374999995,0.001611328125
889,0.004833984374999999,0
890,0.012890625,0
891,0.0064453125,0.001611328125
892,0.004833984374999999,0.0008056640625
893,0.0056396484374999995,0.0064453125
894,0.013696289062499999,0.0072509765625
895,0.0040283203125,0
896,0.0040283203125,0
897,0.0088623046875,0
898,0.009667968749999999,0.0008056640625
899,0.0072509765625,0
900,0.0040283203125,0.0040283203125
