Sample Number,CH-0,CH-1
1,0.00322265625,0.001611328125
2,0.00322265625,0
3,0.004833984374999999,0
4,0.001611328125,0
5,0.0008056640625,0
6,0.0120849609375,0
7,0.004833984374999999,0.00322265625
8,0.0024169921874999997,0.0008056640625
9,0.0056396484374999995,0
10,0.0040283203125,0.0008056640625
11,0.00322265625,0.0008056640625
12,0.00322265625,0.00322265625
13,0.0024169921874999997,0.0056396484374999995
14,0.00322265625,0
15,0.00322265625,0
16,0.0072509765625,0.001611328125
17,0.00322265625,0.0008056640625
18,0.0064453125,0
19,0.0040283203125,0
20,0.0040283203125,0
21,0.00322265625,0.0008056640625
22,0.00322265625,0
23,0.001611328125,0
24,0.0024169921874999997,0.0064453125
25,0.0064453125,0
26,0.0072509765625,0
27,0.00322265625,0.0056396484374999995
28,0.0040283203125,0
29,0.0056396484374999995,0.0008056640625
30,0.00322265625,0.001611328125
31,0.0056396484374999995,0
32,0.00322265625,0.001611328125
33,0.001611328125,0.0008056640625
34,0.00322265625,0.0040283203125
35,0.0040283203125,0
36,0.00322265625,0
37,0.004833984374999999,0.0040283203125
38,0.013696289062499999,0
39,0.004833984374999999,0.0024169921874999997
40,0.0040283203125,0.001611328125
41,0.00322265625,0.001611328125
42,0.0040283203125,0
43,0.008056640625,0.001611328125
44,0.0040283203125,0.0024169921874999997
45,0.0040283203125,0.001611328125
46,0.00322265625,0
47,0.0024169921874999997,0.0024169921874999997
48,0.001611328125,0
49,0.00322265625,0.0008056640625
50,0.00322265625,0
51,0.0056396484374999995,0.00322265625
52,0.00322265625,0
53,0.00322265625,0
54,0.004833984374999999,0
55,0.00322265625,0.0024169921874999997
56,0.00322265625,0
57,0.0024169921874999997,0.001611328125
58,0.004833984374999999,0.0008056640625
59,0.00322265625,0.001611328125
60,0.00322265625,0
61,0.0088623046875,0
62,0.00322265625,0.0024169921874999997
63,0.00322265625,0.00322265625
64,0.0072509765625,0
65,0.008056640625,0.004833984374999999
66,0.001611328125,0.001611328125
67,0.0056396484374999995,0
68,0.00322265625,0
69,0.00322265625,0.0008056640625
70,0.00322265625,0.0008056640625
71,0.00322265625,0.0008056640625
72,0.00322265625,0
73,0.0008056640625,0.0008056640625
74,0.0024169921874999997,0.0008056640625
75,0.0056396484374999995,0.00322265625
76,0.0024169921874999997,0.0024169921874999997
77,0.00322265625,0.0088623046875
78,0.0040283203125,0
79,0.00322265625,0
80,0.00322265625,0.0024169921874999997
81,0.0024169921874999997,0
82,0.0040283203125,0.001611328125
83,0.0024169921874999997,0.0008056640625
84,0.00322265625,0
85,0.0024169921874999997,0
86,0.004833984374999999,0
87,0.009667968749999999,0.008056640625
88,0.0008056640625,0
89,0.0040283203125,0.001611328125
90,0.00322265625,0.0008056640625
91,0.00322265625,0.0008056640625
92,0.00322265625,0.0008056640625
93,0.0040283203125,0.0008056640625
94,0.0040283203125,0.001611328125
95,0.0040283203125,0.0064453125
96,0.00322265625,0.0056396484374999995
97,0.00322265625,0
98,0.015307617187499999,0.0056396484374999995
99,0.00322265625,0.001611328125
100,0.00322265625,0
101,0.0040283203125,0
102,0.00322265625,0.001611328125
103,0.00322265625,0
104,0.00322265625,0.00322265625
105,0.008056640625,0.001611328125
106,0.0024169921874999997,0.00322265625
107,0.00322265625,0.0056396484374999995
108,0.0104736328125,0
109,0.0040283203125,0.0008056640625
110,0.00322265625,0
111,0.0040283203125,0
112,0.00322265625,0.001611328125
113,0.0040283203125,0
114,0.001611328125,0.001611328125
115,0.0040283203125,0.00322265625
116,0.0024169921874999997,0
117,0.0040283203125,0
118,0.0056396484374999995,0.001611328125
119,0.0040283203125,0
120,0.00322265625,0
121,0.0040283203125,0
122,0.00322265625,0
123,0.004833984374999999,0
124,0.004833984374999999,0.0056396484374999995
125,0.00322265625,0
126,0.00322265625,0.0056396484374999995
127,0.0040283203125,0
128,0.0064453125,0.00322265625
129,0.0040283203125,0.0008056640625
130,0.00322265625,0
131,0.0040283203125,0.001611328125
132,0.00322265625,0.0008056640625
133,0.00322265625,0.0008056640625
134,0.009667968749999999,0
135,0.00322265625,0.004833984374999999
136,0.0024169921874999997,0.0008056640625
137,0.00322265625,0.0008056640625
138,0.0024169921874999997,0
139,0.00322265625,0.00322265625
140,0.00322265625,0
141,0.00322265625,0
142,0.00322265625,0.0024169921874999997
143,0.0056396484374999995,0
144,0.0040283203125,0
145,0.0008056640625,0.001611328125
146,0.001611328125,0
147,0.004833984374999999,0.0040283203125
148,0.004833984374999999,0.00322265625
149,0.00322265625,0.001611328125
150,0.0024169921874999997,0.0024169921874999997
151,0.00322265625,0.00322265625
152,0.00322265625,0.0008056640625
153,0.00322265625,0.0040283203125
154,0.004833984374999999,0
155,0.0024169921874999997,0
156,0.00322265625,0.0008056640625
157,0.0024169921874999997,0
158,0.001611328125,0.008056640625
159,0.00322265625,0
160,0.00322265625,0.0008056640625
161,0.00322265625,0.0024169921874999997
162,0.004833984374999999,0.001611328125
163,0.0072509765625,0
164,0.0040283203125,0.0040283203125
165,0.0008056640625,0.0008056640625
166,0.0008056640625,0.0008056640625
167,0.0040283203125,0
168,0.004833984374999999,0.00322265625
169,0.00322265625,0.001611328125
170,0.00322265625,0
171,0.00322265625,0.001611328125
172,0.00322265625,0.0008056640625
173,0.0040283203125,0.001611328125
174,0.00322265625,0
175,0.00322265625,0.001611328125
176,0.00322265625,0
177,0.0072509765625,0
178,0.0024169921874999997,0
179,0.0056396484374999995,0.0008056640625
180,0.00322265625,0.0008056640625
181,0.0056396484374999995,0
182,0.00322265625,0.001611328125
183,0.0040283203125,0.00322265625
184,0.0024169921874999997,0.004833984374999999
185,0.009667968749999999,0
186,0.00322265625,0
187,0.0040283203125,0.00322265625
188,0.001611328125,0
189,0.00322265625,0.001611328125
190,0.00322265625,0.0024169921874999997
191,0.004833984374999999,0
192,0.00322265625,0
193,0.0024169921874999997,0.0040283203125
194,0.0024169921874999997,0
195,0.004833984374999999,0.00322265625
196,0.0008056640625,0.0008056640625
197,0.00322265625,0.0072509765625
198,0.0072509765625,0.001611328125
199,0.00322265625,0.0008056640625
200,0.00322265625,0.00322265625
201,0.00322265625,0.0040283203125
202,0.0040283203125,0
203,0.004833984374999999,0
204,0.001611328125,0.0024169921874999997
205,0.0056396484374999995,0
206,0.0040283203125,0.0008056640625
207,0.0024169921874999997,0.001611328125
208,0.00322265625,0
209,0.00322265625,0.0040283203125
210,0.00322265625,0.0040283203125
211,0.00322265625,0.001611328125
212,0.00322265625,0.0008056640625
213,0.0064453125,0
214,0.00322265625,0.0040283203125
215,0.0024169921874999997,0.0040283203125
216,0.0040283203125,0.008056640625
217,0.00322265625,0.0024169921874999997
218,0.008056640625,0
219,0.0024169921874999997,0.0008056640625
220,0.00322265625,0
221,0.00322265625,0.001611328125
222,0.0024169921874999997,0.001611328125
223,0.004833984374999999,0.0008056640625
224,0.00322265625,0.0064453125
225,0.00322265625,0.0040283203125
226,0.0064453125,0
227,0.00322265625,0.0024169921874999997
228,0.0088623046875,0.0008056640625
229,0.004833984374999999,0.0024169921874999997
230,0.00322265625,0
231,0.00322265625,0
232,0.00322265625,0
233,0.00322265625,0.0040283203125
234,0.001611328125,0.0008056640625
235,0.00322265625,0
236,0.001611328125,0.0064453125
237,0.00322265625,0.0064453125
238,0.0064453125,0
239,0.00322265625,0.001611328125
240,0.0040283203125,0
241,0.0040283203125,0
242,0.00322265625,0
243,0.00322265625,0.0072509765625
244,0.008056640625,0
245,0.00322265625,0.00322265625
246,0.0088623046875,0.0024169921874999997
