Sample Number,CH-0,CH-1
1,0.00322265625,0.0040283203125
2,0.0024169921874999997,0.0024169921874999997
3,0.0024169921874999997,0
4,0.00322265625,0.004833984374999999
5,0.0024169921874999997,0
6,0.0024169921874999997,0.0024169921874999997
7,0.0040283203125,0
8,0.0104736328125,0.0040283203125
9,0.0064453125,0
10,0.004833984374999999,0
11,0.00322265625,0
12,0.00322265625,0
13,0.00322265625,0
14,0.004833984374999999,0
15,0.00322265625,0.0040283203125
16,0.001611328125,0.0056396484374999995
17,0.0056396484374999995,0
18,0.0040283203125,0
19,0.001611328125,0.0040283203125
20,0.0040283203125,0
21,0.00322265625,0
22,0.0040283203125,0
23,0.0040283203125,0.0024169921874999997
24,0.0064453125,0.00322265625
25,0.001611328125,0
26,0.004833984374999999,0.0024169921874999997
27,0.0024169921874999997,0.00322265625
28,0.012890625,0
29,0.00322265625,0
30,0.0040283203125,0.0024169921874999997
31,0.00322265625,0
32,0.0040283203125,0.0024169921874999997
33,0.0024169921874999997,0.001611328125
34,0.0024169921874999997,0
35,0.001611328125,0.0024169921874999997
36,0.001611328125,0
37,0.004833984374999999,0
38,0.0040283203125,0
39,0.0008056640625,0.001611328125
40,0.00322265625,0
41,0.00322265625,0
42,0.00322265625,0.0008056640625
43,0.00322265625,0.00322265625
44,0.001611328125,0.0024169921874999997
45,0.0024169921874999997,0.0008056640625
46,0.0056396484374999995,0
47,0.001611328125,0.00322265625
48,0.004833984374999999,0
49,0.001611328125,0.001611328125
50,0.00322265625,0.0008056640625
51,0.00322265625,0.0008056640625
52,0.00322265625,0
53,0.0040283203125,0
54,0.0104736328125,0.0008056640625
55,0.0120849609375,0
56,0.00322265625,0
57,0.001611328125,0.0008056640625
58,0.0024169921874999997,0.001611328125
59,0.0072509765625,0
60,0.00322265625,0
61,0.0040283203125,0.0008056640625
62,0.00322265625,0.0040283203125
63,0.0040283203125,0
64,0.0056396484374999995,0.0024169921874999997
65,0.0024169921874999997,0
66,0.0088623046875,0.001611328125
67,0.0024169921874999997,0
